hist_values,plant
"[1, 3, 2, 0, 1, 0, 3, 1, 1, 0, 1, 0, 2, 0, 1, 0, 1, 1, 4, 0, 0, 2, 3, 4, 10, 13, 16, 12, 7, 11, 4, 2, 1, 4, 1, 1, 1, 1, 2, 1, 3, 1, 0, 1, 2, 1, 0, 2, 3, 2, 1, 2, 3, 1, 6, 7, 7, 6, 16, 18, 7, 2, 2, 2, 1, 2, 2, 3, 1, 2, 1, 1, 2, 4, 2, 2, 2, 2, 3, 2, 3, 4, 2, 3, 2, 6, 5, 5, 14, 11, 7, 3, 3, 1, 2, 2, 3, 3, 1, 1, 5, 3, 2, 3, 4, 3, 4, 4, 2, 2, 2, 5, 2, 2, 3, 1, 3, 3, 13, 8, 8, 3, 3, 2, 2, 4, 2, 1, 3, 6, 1, 4, 5, 4, 4, 4, 3, 3, 4, 3, 2, 2, 1, 2, 1, 3, 2, 3, 11, 4, 9, 3, 2, 3, 3, 4, 0, 4, 6, 1, 4, 5, 6, 4, 4, 2, 5, 3, 3, 2, 2, 2, 3, 2, 1, 3, 5, 4, 3, 2, 3, 7, 4, 1, 2, 5, 2, 1, 4, 5, 3, 3, 4, 5, 5, 3, 3, 5, 3, 4, 1, 2, 1, 3, 2, 1, 3, 3, 7, 5, 3, 7, 2, 2, 1, 2, 3, 3, 1, 1, 3, 6, 2, 3, 3, 5, 3, 5, 2, 3, 4, 4, 1, 3, 1, 2, 1, 3, 3, 18, 3, 2, 5, 2, 2, 1, 2, 0, 3, 2, 2, 0, 2, 4, 4, 2, 2, 2, 4, 3, 2, 4, 4, 2, 2, 3, 4, 2, 2, 28, 2, 1, 3, 5, 2, 1, 0, 0, 2, 1, 3, 0, 2, 2, 0, 1, 1, 1, 4, 3, 2, 2, 2, 1, 3, 4, 2, 3, 5, 42]",abies_concolor
"[2, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 3, 1, 2, 0, 0, 3, 2, 0, 11, 31, 24, 10, 26, 19, 4, 1, 2, 0, 0, 1, 1, 0, 2, 1, 1, 4, 5, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 3, 3, 3, 3, 7, 22, 64, 10, 3, 2, 0, 1, 1, 1, 2, 3, 6, 2, 3, 1, 3, 1, 3, 2, 3, 3, 4, 2, 2, 2, 1, 3, 4, 5, 8, 45, 29, 3, 4, 2, 1, 1, 0, 3, 6, 4, 4, 1, 3, 4, 3, 2, 5, 4, 2, 2, 3, 3, 4, 3, 3, 3, 2, 4, 6, 8, 39, 18, 6, 2, 1, 1, 3, 7, 3, 4, 4, 4, 4, 3, 6, 3, 3, 4, 4, 4, 3, 3, 3, 4, 2, 5, 4, 5, 8, 7, 17, 19, 9, 2, 2, 1, 4, 8, 4, 4, 6, 2, 8, 4, 2, 6, 4, 4, 4, 3, 5, 3, 5, 4, 7, 5, 3, 7, 7, 8, 8, 10, 9, 2, 2, 2, 6, 7, 3, 5, 6, 5, 6, 3, 4, 6, 4, 4, 3, 5, 3, 5, 6, 8, 2, 8, 5, 6, 6, 7, 6, 4, 10, 2, 2, 1, 3, 6, 5, 5, 4, 5, 3, 7, 2, 3, 5, 4, 4, 4, 3, 2, 5, 3, 6, 4, 6, 4, 6, 5, 6, 6, 28, 2, 1, 1, 3, 3, 4, 5, 3, 3, 5, 3, 4, 5, 2, 3, 3, 4, 3, 4, 2, 3, 3, 2, 4, 4, 4, 5, 3, 7, 51, 2, 0, 2, 0, 3, 2, 5, 4, 1, 3, 2, 4, 3, 2, 4, 6, 1, 1, 3, 2, 4, 2, 4, 1, 1, 3, 3, 4, 4, 73]",abies_concolor
"[2, 2, 0, 1, 2, 0, 0, 2, 1, 2, 0, 0, 2, 0, 1, 0, 3, 1, 3, 4, 4, 9, 20, 35, 24, 17, 16, 17, 4, 2, 1, 3, 2, 1, 1, 2, 3, 2, 1, 2, 0, 0, 1, 3, 2, 3, 3, 5, 6, 7, 8, 8, 9, 10, 9, 12, 15, 22, 17, 16, 1, 2, 1, 3, 2, 4, 2, 1, 2, 1, 3, 2, 3, 4, 3, 4, 4, 2, 7, 7, 8, 11, 9, 8, 8, 11, 14, 17, 14, 16, 1, 2, 0, 3, 4, 3, 3, 1, 3, 2, 5, 4, 5, 4, 4, 5, 5, 5, 6, 5, 7, 11, 11, 7, 11, 8, 12, 8, 13, 16, 1, 2, 0, 5, 2, 4, 2, 4, 2, 6, 5, 7, 4, 6, 5, 5, 8, 6, 6, 8, 6, 8, 9, 7, 9, 10, 8, 8, 8, 13, 1, 2, 0, 6, 3, 4, 3, 3, 6, 5, 6, 6, 6, 6, 6, 9, 7, 8, 7, 10, 6, 7, 8, 5, 8, 7, 5, 9, 7, 8, 1, 2, 1, 5, 5, 2, 4, 3, 6, 7, 6, 6, 5, 9, 7, 9, 10, 8, 10, 6, 8, 6, 8, 4, 4, 7, 6, 5, 8, 6, 1, 2, 3, 4, 5, 3, 2, 6, 5, 9, 5, 7, 7, 10, 8, 10, 10, 11, 6, 8, 7, 5, 7, 7, 6, 4, 7, 6, 0, 3, 1, 2, 3, 2, 7, 2, 2, 5, 6, 5, 6, 8, 5, 8, 7, 9, 10, 7, 11, 6, 8, 9, 4, 7, 6, 6, 7, 6, 6, 3, 1, 1, 4, 2, 5, 2, 3, 1, 5, 6, 3, 8, 3, 6, 5, 8, 6, 8, 9, 7, 8, 7, 8, 6, 8, 6, 6, 4, 6, 22]",abies_concolor
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",abies_concolor
"[2, 3, 0, 0, 2, 0, 2, 0, 0, 2, 0, 1, 1, 0, 2, 0, 1, 1, 0, 4, 0, 4, 3, 2, 3, 4, 5, 6, 5, 3, 2, 1, 2, 2, 0, 3, 3, 0, 2, 2, 2, 1, 2, 3, 1, 2, 0, 2, 2, 3, 1, 2, 0, 2, 2, 4, 2, 3, 1, 4, 3, 0, 2, 3, 4, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 3, 0, 1, 2, 1, 0, 1, 2, 1, 1, 1, 0, 2, 2, 4, 3, 0, 2, 4, 4, 3, 2, 4, 3, 1, 3, 2, 4, 3, 0, 2, 1, 1, 1, 2, 2, 1, 0, 1, 1, 2, 0, 0, 1, 3, 3, 0, 2, 2, 3, 3, 2, 1, 2, 3, 3, 2, 1, 3, 3, 3, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 7, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 0, 2, 2, 3, 1, 2, 1, 1, 0, 1, 1, 1, 15, 3, 1, 1, 2, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 3, 0, 1, 2, 0, 0, 2, 0, 2, 2, 30, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",abies_concolor
"[1, 1, 2, 1, 2, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 2, 2, 2, 4, 1, 3, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 2, 1, 3, 1, 3, 2, 1, 1, 1, 0, 2, 1, 0, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 2, 2, 0, 1, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 2, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 9, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",abies_concolor
"[1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 2, 0, 1, 1, 2, 2, 4, 3, 2, 11, 22, 31, 22, 15, 13, 1, 2, 2, 2, 3, 3, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 0, 1, 3, 7, 33, 11, 17, 21, 5, 17, 1, 4, 2, 5, 2, 3, 2, 1, 4, 1, 1, 4, 0, 2, 1, 1, 1, 1, 2, 0, 0, 2, 2, 2, 23, 18, 15, 23, 11, 15, 4, 4, 4, 2, 3, 3, 3, 2, 1, 4, 1, 2, 1, 1, 1, 2, 0, 2, 2, 1, 0, 2, 3, 4, 5, 16, 18, 27, 12, 19, 4, 6, 4, 2, 4, 3, 2, 1, 4, 2, 2, 0, 3, 1, 2, 2, 1, 1, 4, 3, 1, 2, 3, 2, 5, 6, 13, 24, 19, 23, 5, 5, 3, 4, 3, 3, 3, 3, 3, 2, 1, 3, 2, 3, 0, 5, 3, 1, 4, 1, 5, 4, 3, 2, 5, 5, 8, 17, 23, 20, 5, 5, 3, 5, 3, 3, 4, 4, 2, 3, 1, 4, 1, 4, 5, 2, 3, 1, 5, 6, 1, 5, 7, 4, 6, 5, 5, 11, 19, 17, 7, 3, 3, 5, 4, 4, 6, 2, 4, 1, 4, 0, 6, 3, 4, 2, 4, 6, 4, 4, 8, 6, 5, 5, 7, 8, 5, 8, 12, 9, 7, 3, 3, 4, 5, 4, 6, 2, 3, 3, 3, 0, 4, 5, 4, 3, 3, 5, 5, 3, 8, 7, 5, 6, 6, 8, 5, 9, 7, 13, 5, 4, 2, 4, 4, 3, 5, 5, 2, 2, 2, 4, 1, 2, 3, 6, 2, 3, 3, 3, 5, 3, 6, 5, 8, 5, 4, 6, 9, 33]",abies_concolor
"[2, 1, 2, 0, 1, 1, 0, 1, 3, 0, 0, 4, 0, 2, 1, 0, 1, 1, 4, 1, 2, 4, 2, 2, 4, 3, 11, 6, 8, 3, 2, 2, 1, 1, 1, 2, 2, 4, 1, 2, 2, 2, 3, 2, 2, 2, 2, 3, 1, 2, 1, 2, 2, 2, 2, 5, 2, 3, 6, 6, 2, 1, 3, 1, 3, 3, 3, 3, 4, 3, 2, 3, 4, 2, 2, 3, 2, 1, 5, 0, 2, 2, 2, 2, 0, 1, 3, 1, 3, 4, 2, 1, 2, 3, 5, 2, 3, 4, 4, 4, 5, 2, 4, 2, 2, 5, 0, 1, 5, 2, 0, 1, 1, 2, 0, 1, 2, 1, 1, 3, 2, 1, 0, 2, 3, 3, 3, 3, 2, 3, 4, 2, 2, 4, 2, 2, 3, 1, 3, 4, 1, 0, 2, 6, 0, 0, 0, 1, 1, 10, 2, 0, 1, 0, 1, 2, 1, 3, 1, 3, 3, 1, 0, 4, 3, 3, 1, 0, 3, 3, 2, 2, 2, 1, 2, 2, 1, 2, 1, 20, 2, 0, 1, 0, 0, 0, 2, 0, 1, 0, 1, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 2, 0, 2, 0, 3, 0, 4, 1, 38, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",abies_concolor
"[1, 2, 1, 0, 1, 1, 1, 0, 3, 0, 2, 1, 1, 1, 0, 1, 2, 0, 1, 0, 2, 1, 3, 0, 2, 3, 4, 1, 2, 4, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 0, 1, 2, 3, 1, 0, 2, 1, 1, 0, 1, 1, 3, 2, 2, 1, 1, 1, 3, 2, 2, 3, 2, 0, 1, 2, 2, 1, 0, 0, 3, 4, 0, 2, 1, 1, 1, 0, 0, 0, 1, 2, 1, 3, 1, 1, 1, 3, 3, 1, 1, 3, 2, 1, 1, 1, 2, 1, 0, 2, 2, 2, 1, 2, 1, 1, 0, 1, 0, 0, 2, 0, 2, 2, 2, 0, 1, 1, 0, 0, 3, 2, 1, 1, 1, 2, 1, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 3, 1, 8, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 2, 1, 0, 0, 1, 1, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",abies_concolor
"[2, 3, 0, 2, 0, 1, 1, 4, 0, 1, 2, 1, 1, 0, 2, 0, 0, 1, 0, 3, 1, 1, 3, 0, 4, 3, 1, 18, 29, 14, 5, 1, 1, 3, 3, 3, 1, 2, 1, 1, 0, 3, 2, 2, 1, 2, 0, 1, 2, 0, 0, 2, 1, 2, 4, 2, 4, 12, 20, 17, 5, 1, 4, 3, 4, 2, 1, 1, 3, 3, 2, 2, 2, 1, 0, 2, 1, 3, 3, 3, 0, 3, 4, 2, 2, 3, 6, 4, 13, 15, 6, 3, 4, 4, 3, 1, 3, 3, 2, 2, 3, 0, 2, 1, 3, 3, 3, 2, 5, 4, 2, 4, 4, 2, 2, 4, 5, 4, 8, 6, 5, 1, 5, 2, 5, 2, 0, 2, 3, 3, 1, 2, 3, 0, 1, 2, 3, 3, 3, 0, 2, 5, 3, 2, 4, 4, 2, 5, 4, 21, 3, 2, 1, 3, 4, 2, 3, 1, 1, 0, 1, 4, 2, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 2, 4, 1, 1, 3, 5, 43, 2, 1, 1, 2, 0, 1, 3, 2, 1, 2, 2, 1, 1, 0, 1, 0, 1, 2, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 0, 64, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 0, 1, 0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",abies_concolor
"[1, 1, 0, 2, 1, 1, 1, 2, 1, 1, 1, 1, 0, 2, 1, 2, 1, 3, 0, 1, 1, 2, 2, 5, 5, 3, 12, 25, 21, 13, 2, 0, 1, 3, 2, 2, 1, 1, 2, 3, 2, 3, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 3, 3, 3, 3, 7, 4, 28, 23, 2, 1, 3, 3, 2, 1, 3, 4, 3, 1, 3, 3, 2, 2, 2, 3, 3, 3, 1, 3, 5, 0, 3, 0, 5, 4, 3, 5, 24, 15, 2, 3, 4, 2, 3, 4, 4, 2, 4, 2, 2, 4, 4, 4, 1, 5, 3, 3, 1, 6, 1, 3, 3, 2, 4, 2, 4, 3, 12, 15, 3, 5, 2, 4, 5, 3, 5, 3, 3, 4, 5, 3, 5, 3, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 1, 1, 6, 1, 7, 9, 5, 5, 3, 5, 4, 6, 2, 5, 5, 4, 6, 4, 2, 6, 3, 5, 4, 3, 3, 4, 4, 0, 7, 1, 0, 4, 2, 4, 2, 4, 6, 4, 6, 5, 4, 5, 3, 6, 5, 6, 4, 3, 6, 3, 5, 3, 4, 3, 6, 1, 3, 5, 0, 4, 2, 4, 2, 0, 2, 2, 7, 3, 6, 5, 3, 5, 3, 5, 6, 3, 6, 4, 3, 4, 4, 4, 5, 2, 3, 4, 3, 2, 6, 0, 3, 3, 4, 2, 0, 4, 6, 4, 4, 4, 3, 4, 3, 3, 5, 5, 3, 4, 4, 4, 2, 4, 3, 2, 4, 5, 2, 3, 2, 5, 0, 6, 2, 1, 3, 12, 5, 4, 2, 3, 5, 2, 3, 4, 2, 3, 2, 6, 2, 1, 5, 3, 4, 0, 5, 1, 4, 2, 3, 4, 1, 4, 2, 5, 1, 24]",abies_concolor
"[2, 1, 0, 0, 3, 2, 1, 0, 1, 3, 0, 2, 1, 1, 1, 0, 2, 0, 1, 3, 0, 3, 1, 5, 4, 6, 10, 4, 4, 2, 2, 1, 3, 1, 2, 2, 4, 1, 2, 0, 2, 3, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 0, 2, 3, 2, 3, 5, 7, 4, 3, 1, 4, 3, 3, 2, 4, 3, 3, 2, 2, 3, 2, 2, 0, 1, 3, 2, 1, 4, 3, 0, 0, 1, 2, 2, 1, 0, 1, 5, 3, 4, 4, 3, 2, 3, 3, 2, 3, 2, 2, 2, 2, 2, 0, 2, 3, 2, 1, 2, 3, 1, 1, 1, 0, 1, 2, 2, 2, 3, 2, 4, 2, 3, 3, 2, 1, 1, 2, 2, 2, 1, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 1, 2, 15, 2, 1, 1, 0, 3, 0, 3, 1, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 32, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 0, 0, 2, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",abies_concolor
"[1, 1, 1, 0, 2, 1, 0, 1, 0, 1, 2, 1, 0, 2, 0, 2, 0, 1, 3, 1, 1, 4, 3, 7, 14, 20, 30, 22, 8, 4, 2, 1, 3, 0, 1, 3, 2, 0, 3, 1, 3, 1, 3, 0, 2, 1, 2, 4, 2, 1, 2, 2, 3, 2, 5, 12, 17, 34, 13, 8, 3, 1, 2, 1, 4, 1, 1, 3, 4, 3, 2, 1, 4, 3, 2, 3, 3, 2, 3, 2, 4, 4, 4, 3, 2, 4, 6, 23, 21, 14, 3, 1, 3, 3, 2, 2, 4, 5, 2, 2, 3, 6, 3, 3, 3, 4, 5, 7, 3, 2, 3, 4, 2, 4, 4, 5, 3, 15, 13, 14, 3, 1, 5, 2, 2, 5, 5, 4, 3, 6, 5, 4, 5, 6, 6, 4, 3, 2, 4, 4, 6, 5, 3, 3, 2, 5, 4, 9, 6, 11, 3, 1, 5, 2, 6, 6, 5, 5, 6, 4, 5, 7, 9, 2, 4, 5, 6, 5, 5, 4, 3, 4, 4, 3, 3, 2, 2, 4, 7, 6, 4, 1, 6, 4, 7, 4, 5, 8, 5, 7, 8, 7, 3, 6, 6, 5, 5, 5, 2, 6, 5, 2, 2, 3, 1, 2, 4, 3, 2, 5, 4, 1, 6, 4, 8, 4, 6, 7, 5, 8, 10, 3, 4, 5, 7, 7, 5, 2, 5, 4, 4, 4, 1, 3, 0, 6, 3, 1, 4, 2, 4, 0, 4, 4, 6, 6, 4, 6, 5, 5, 5, 7, 7, 3, 4, 5, 4, 6, 7, 3, 2, 4, 5, 3, 3, 2, 3, 0, 1, 15, 3, 1, 2, 3, 3, 4, 6, 4, 3, 5, 5, 4, 5, 6, 8, 3, 2, 4, 5, 3, 5, 5, 5, 1, 2, 6, 4, 0, 4, 22]",abies_concolor
"[2, 3, 0, 1, 4, 2, 1, 3, 0, 2, 3, 1, 1, 1, 1, 0, 0, 5, 4, 4, 9, 4, 12, 13, 18, 28, 20, 13, 9, 4, 3, 2, 4, 2, 6, 3, 2, 1, 0, 3, 3, 3, 2, 2, 4, 3, 3, 3, 4, 3, 2, 5, 8, 9, 12, 13, 21, 17, 20, 5, 3, 4, 2, 7, 5, 1, 2, 3, 6, 1, 5, 4, 4, 3, 2, 4, 3, 4, 1, 2, 2, 5, 8, 8, 11, 15, 11, 16, 14, 12, 3, 4, 5, 6, 3, 3, 3, 7, 3, 5, 6, 2, 4, 5, 3, 2, 3, 3, 3, 3, 2, 7, 6, 8, 11, 10, 11, 12, 14, 11, 6, 3, 5, 5, 4, 4, 5, 6, 6, 4, 6, 5, 3, 2, 3, 4, 3, 4, 6, 4, 6, 5, 3, 9, 10, 8, 11, 11, 10, 7, 6, 4, 5, 4, 6, 3, 9, 4, 7, 6, 5, 4, 2, 5, 4, 4, 8, 4, 7, 3, 4, 5, 7, 7, 8, 9, 9, 8, 9, 2, 6, 5, 4, 5, 5, 5, 7, 7, 6, 6, 6, 3, 5, 4, 6, 5, 6, 9, 0, 8, 6, 7, 7, 6, 6, 7, 6, 8, 1, 6, 6, 5, 5, 5, 6, 6, 7, 7, 7, 6, 5, 4, 6, 4, 5, 8, 8, 0, 8, 8, 7, 9, 5, 8, 5, 5, 4, 4, 3, 2, 5, 4, 7, 3, 6, 6, 6, 7, 7, 7, 6, 3, 6, 3, 6, 3, 8, 7, 3, 7, 6, 6, 10, 4, 7, 7, 4, 4, 5, 5, 4, 3, 7, 4, 4, 6, 5, 5, 5, 7, 6, 6, 4, 3, 4, 5, 4, 4, 5, 6, 4, 3, 7, 7, 5, 7, 4, 8, 6, 20]",abies_concolor
"[2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 2, 0, 1, 0, 1, 1, 2, 1, 0, 1, 3, 1, 2, 0, 7, 11, 8, 2, 4, 1, 3, 2, 1, 3, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 0, 1, 2, 0, 1, 3, 2, 3, 8, 5, 2, 3, 3, 3, 2, 2, 3, 3, 2, 1, 3, 1, 2, 2, 1, 2, 1, 0, 2, 3, 1, 0, 0, 1, 2, 1, 2, 2, 2, 5, 2, 3, 4, 3, 1, 3, 3, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 3, 2, 0, 0, 1, 2, 1, 2, 2, 2, 3, 3, 3, 1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 0, 2, 3, 1, 0, 10, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 2, 0, 1, 1, 23, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",abies_concolor
